income,credit_score,loan_amount,loan_term,employment_years,digital_activity_score,transaction_consistency,default,transaction_count,unusual_transaction_ratio,account_age_days,login_frequency,fraud
22921.73,574,64603.15,85,22.9,0.412,0.5903,0,33,0.7645,2352,18.94,1
93116.66,768,34164.39,360,14.9,0.5591,0.6856,0,146,0.4056,309,28.65,1
99074.14,816,85463.09,69,12.3,0.2425,0.8389,0,176,0.2063,3003,17.86,0
33886.32,689,32831.89,311,16.0,0.2652,0.316,0,86,0.6629,2109,24.38,0
62466.71,475,16235.42,28,4.9,0.1395,0.4587,0,149,0.5529,251,1.52,0
55172.74,558,39064.08,65,23.1,0.0005,0.8773,0,98,0.8749,3296,2.19,1
106678.45,542,63791.17,254,7.9,0.8546,0.9948,0,213,0.9842,969,1.42,0
78120.16,679,91943.86,36,0.0,0.0459,0.3449,0,207,0.1018,3640,26.21,0
103856.41,317,91560.24,195,11.6,0.0971,0.2611,0,225,0.9787,2724,25.5,0
76159.12,353,52752.09,257,27.4,0.9123,0.6536,0,83,0.4144,2633,24.31,1
102033.04,508,45634.05,74,1.4,0.2714,0.2956,0,130,0.1315,2439,28.21,0
55653.64,651,95695.75,298,27.1,0.4009,0.9165,1,20,0.3778,3226,23.57,1
138320.95,746,87863.06,82,9.5,0.4255,0.1783,0,93,0.1249,33,10.62,1
102576.3,601,46759.8,27,7.8,0.3073,0.9008,0,148,0.6847,1334,11.8,1
76819.54,474,14156.95,130,16.0,0.3125,0.4891,1,71,0.2875,2985,11.08,1
111197.18,357,5315.81,139,11.8,0.6584,0.9465,0,35,0.9293,3192,14.7,0
103212.03,774,51992.08,229,23.2,0.5361,0.5456,0,178,0.5557,2918,20.58,1
42225.99,612,21179.56,189,4.2,0.8592,0.1014,1,258,0.3277,1509,18.83,0
27116.09,353,55263.84,338,1.4,0.3085,0.0927,1,158,0.2692,944,23.18,0
66360.86,444,33268.5,282,22.0,0.8532,0.2958,0,237,0.1191,2379,9.71,0
94239.89,504,29695.96,320,6.1,0.3334,0.4883,0,114,0.1952,2171,7.32,1
122376.99,505,27766.36,341,15.6,0.6009,0.1822,0,263,0.4744,2192,26.8,0
92386.13,661,80468.37,257,16.3,0.1963,0.2852,0,95,0.316,257,10.09,1
109896.24,718,36037.9,350,6.4,0.3274,0.2264,0,263,0.05,2097,17.37,1
75231.25,789,22859.19,154,26.1,0.4966,0.7352,0,194,0.9335,2427,24.46,1
28489.57,617,26325.97,214,4.1,0.6046,0.257,0,221,0.262,1399,2.53,0
96158.84,329,70501.9,69,1.4,0.5956,0.3403,1,9,0.5313,959,25.15,0
64249.48,397,71905.82,288,17.8,0.6636,0.2905,1,151,0.3899,3016,28.2,0
58680.3,768,60369.7,236,5.1,0.9108,0.3709,0,252,0.3286,2909,17.56,0
36434.39,830,75480.24,315,1.5,0.1435,0.4411,0,276,0.6092,2714,25.53,0
126600.22,606,55237.55,108,19.2,0.9073,0.4519,1,8,0.9262,3075,17.84,1
145513.21,636,82034.09,148,23.8,0.2061,0.4963,0,268,0.9949,2144,4.04,1
48292.91,330,24942.4,269,10.3,0.4344,0.5364,0,296,0.2458,2014,25.19,1
142883.8,644,59761.59,23,22.1,0.6172,0.9169,0,294,0.6303,684,25.17,1
95021.99,679,34984.18,298,25.8,0.9246,0.5852,0,192,0.0894,3396,20.05,0
89999.94,321,76681.7,249,28.8,0.0119,0.8361,1,65,0.6733,82,22.64,1
94837.52,381,5991.35,284,3.8,0.5735,0.4743,1,162,0.3496,997,21.98,1
27679.21,843,36168.56,285,23.9,0.8556,0.7172,1,168,0.061,556,9.68,0
46855.93,371,91048.8,283,14.9,0.3791,0.4021,0,41,0.217,1429,15.78,0
93885.49,514,38556.84,328,1.8,0.0071,0.3339,0,221,0.0903,2593,28.71,0
52020.33,642,86773.55,204,7.2,0.4873,0.1859,0,60,0.1013,1189,8.14,0
99747.76,437,84640.32,134,14.1,0.1817,0.0282,1,216,0.9968,2664,11.97,1
138834.64,602,21823.47,54,11.3,0.2549,0.0687,0,212,0.0765,430,19.08,0
144656.95,631,65287.57,116,10.0,0.8722,0.6348,0,136,0.0429,1530,28.94,1
107006.25,301,17860.05,121,0.2,0.1427,0.4197,0,261,0.8724,1079,19.38,1
78927.39,841,76722.89,129,17.8,0.7942,0.9266,0,295,0.7973,1714,15.36,1
118302.29,303,59118.44,100,15.2,0.7635,0.2782,0,233,0.7653,3569,10.28,0
34545.16,542,83960.02,180,16.1,0.8928,0.1358,0,233,0.2659,806,1.62,0
124785.73,422,79939.44,208,25.2,0.8208,0.7757,0,18,0.2031,854,18.13,0
137148.96,819,51874.68,292,14.1,0.6519,0.3591,0,120,0.2144,1164,23.07,0
127822.01,396,27092.08,16,18.2,0.6227,0.1127,0,99,0.5127,2609,26.33,0
44217.66,430,42610.31,190,7.9,0.1669,0.0395,1,88,0.8624,953,26.94,1
114140.95,664,47769.97,80,0.2,0.758,0.0663,1,254,0.6895,3436,21.42,1
47961.89,577,40266.98,134,25.2,0.6432,0.0595,0,159,0.0988,2599,27.78,1
56016.22,776,7675.32,297,14.2,0.7444,0.983,0,295,0.4069,751,6.15,1
84481.16,605,80377.84,106,8.7,0.265,0.8901,0,110,0.1724,409,4.13,0
26710.3,497,34020.48,281,12.9,0.6875,0.2151,0,77,0.5462,1838,21.14,1
141452.52,455,79008.42,28,17.8,0.7794,0.2364,0,213,0.7214,288,17.57,1
144596.7,331,5947.76,250,14.3,0.313,0.0599,0,70,0.3335,3269,17.33,1
123808.91,521,63456.91,57,5.7,0.7787,0.6543,1,48,0.1092,2215,24.58,0
116621.77,783,89036.95,347,11.7,0.1425,0.12,0,130,0.3162,2908,23.43,0
123005.13,807,15541.14,97,16.4,0.9928,0.0684,0,233,0.2568,1004,12.8,0
38810.97,530,77159.75,162,25.7,0.9307,0.1317,0,48,0.6479,64,5.18,1
138478.03,576,76756.24,84,28.6,0.9139,0.6643,1,140,0.3051,3373,13.94,0
134829.25,684,63617.29,118,20.2,0.4207,0.6255,0,116,0.9229,1927,12.86,1
98348.13,607,73419.01,24,29.1,0.6771,0.2703,0,184,0.5843,1437,4.25,1
33749.93,413,35368.57,286,17.4,0.8416,0.1707,0,208,0.9934,2880,9.28,1
89661.88,723,29253.43,296,12.8,0.8788,0.9807,0,65,0.2139,1554,29.97,0
85025.99,575,34636.35,144,0.7,0.7492,0.4383,0,46,0.9767,449,17.58,1
100562.46,433,13146.63,165,1.3,0.4037,0.737,0,104,0.393,2992,19.13,0
122105.0,535,31467.24,149,15.3,0.2704,0.9445,1,81,0.1173,2352,29.0,0
55661.74,491,19063.25,16,5.0,0.9979,0.1993,0,76,0.8662,1472,27.18,1
47057.85,523,5187.94,22,0.5,0.519,0.2487,1,207,0.4534,2432,4.23,1
87100.54,392,16525.22,72,12.2,0.0027,0.5796,0,48,0.3845,3085,22.5,1
50562.6,806,24146.45,245,22.3,0.582,0.5319,0,236,0.74,2531,2.3,1
123370.37,644,33519.15,54,28.3,0.8666,0.5476,0,133,0.3885,167,2.47,0
126071.63,827,31346.35,124,7.5,0.1187,0.0968,0,229,0.0825,394,16.18,1
32020.7,678,70958.77,180,15.0,0.7592,0.9629,0,10,0.1891,1065,24.34,0
28893.77,508,35774.48,134,8.3,0.4111,0.4465,0,295,0.6072,1026,9.22,0
55533.97,714,46034.53,87,21.5,0.0955,0.5505,0,9,0.8101,2894,23.33,0
109533.38,455,92461.8,346,6.7,0.4467,0.9224,0,1,0.1493,3649,12.34,1
65064.58,371,52203.66,178,27.1,0.4676,0.7897,1,99,0.4116,655,28.58,1
149446.95,317,5800.02,56,4.8,0.0947,0.7716,0,283,0.7012,440,16.92,0
141974.85,480,79698.67,179,10.4,0.0179,0.6656,0,59,0.8834,250,14.47,1
27199.58,736,43797.86,39,2.6,0.5616,0.5224,0,16,0.0897,3601,22.62,1
147869.19,430,58940.84,333,12.8,0.3508,0.1251,0,136,0.9465,2930,11.85,1
75819.82,632,26316.89,144,9.4,0.7254,0.9706,0,91,0.8938,1802,13.15,1
102421.7,692,83395.66,24,3.2,0.0881,0.2366,0,105,0.964,1267,15.26,1
50534.2,731,12892.04,221,16.0,0.1632,0.3179,1,65,0.8261,2737,28.63,1
148292.53,821,42238.54,226,21.1,0.3874,0.3511,0,205,0.9527,3506,4.77,0
144331.05,752,88968.04,221,25.6,0.442,0.8563,0,151,0.4733,3400,3.34,1
27811.64,512,39352.53,30,12.4,0.9326,0.8063,1,290,0.4834,1235,29.23,1
60716.91,578,82111.03,169,1.6,0.7261,0.8787,0,281,0.1524,453,5.37,0
102835.77,558,62437.12,194,4.9,0.2568,0.7857,1,205,0.6599,1133,24.23,1
31432.38,426,14602.16,325,14.8,0.1956,0.5504,0,238,0.2491,3511,20.39,1
49295.15,594,52542.07,269,24.2,0.724,0.5282,1,215,0.5368,1660,12.75,0
22377.25,400,82573.07,34,5.5,0.161,0.8782,1,143,0.0823,2975,6.41,0
35400.3,711,9840.98,324,22.3,0.5279,0.0042,0,255,0.1423,2923,22.17,0
70056.57,359,24250.4,43,30.0,0.2016,0.5947,0,26,0.0802,3308,9.0,0
47281.36,786,82262.68,135,3.2,0.6899,0.7475,0,239,0.7619,2273,13.03,0
33645.1,697,88990.08,91,22.8,0.9399,0.6837,0,27,0.7218,1059,3.86,0
129902.13,777,83040.18,180,26.0,0.9213,0.6287,0,225,0.3407,1384,16.37,0
22942.4,470,58020.61,358,26.0,0.4436,0.7447,0,240,0.5987,231,21.74,1
142914.14,408,45541.44,294,20.7,0.1111,0.6156,0,80,0.1298,831,20.63,0
96450.22,693,28874.85,263,23.2,0.5355,0.4852,0,21,0.4474,1718,17.23,1
137381.97,486,80835.54,292,0.4,0.7228,0.549,0,239,0.8671,2051,1.91,1
53396.11,600,23444.69,81,6.4,0.3953,0.1862,0,63,0.3907,156,23.89,1
106955.66,691,57391.17,245,7.8,0.6664,0.0199,0,183,0.0663,2539,21.01,1
130461.58,673,71213.24,84,2.7,0.0549,0.1154,0,153,0.8235,1591,3.11,1
21254.0,502,39577.97,344,15.7,0.258,0.7818,1,109,0.7028,2847,4.26,1
48877.08,440,32413.05,161,15.1,0.2204,0.0102,0,218,0.6007,3316,3.16,1
131559.71,347,18999.21,200,27.3,0.3771,0.7197,0,282,0.9892,2861,9.43,1
51858.84,637,27103.89,293,2.7,0.0031,0.0171,1,142,0.9121,1723,8.53,0
83775.92,734,86274.66,74,9.6,0.2468,0.337,0,57,0.1368,3156,3.21,0
84048.31,400,17728.71,315,11.2,0.5628,0.5067,1,133,0.1548,3499,28.23,1
107288.06,772,20273.73,208,0.6,0.2956,0.2927,0,190,0.7717,1732,23.42,1
24768.2,366,46946.58,25,13.8,0.0611,0.5,1,197,0.8055,3092,19.92,1
103358.25,535,50709.67,43,6.5,0.4867,0.3069,1,9,0.7763,3640,13.83,0
129269.76,815,85434.24,247,20.2,0.3833,0.162,0,133,0.7706,1616,20.87,1
39175.07,761,22663.97,276,25.0,0.997,0.4487,0,70,0.0103,2674,26.88,0
38696.19,369,86668.35,117,28.3,0.2082,0.5485,0,244,0.4176,567,11.39,1
136105.14,741,73593.38,255,18.2,0.4064,0.6718,1,135,0.517,2144,29.82,1
50388.27,358,70922.56,201,23.3,0.2597,0.3469,1,269,0.9436,2474,23.39,1
95102.37,385,95914.34,179,17.9,0.4494,0.9515,0,161,0.1919,2688,22.4,0
27510.49,785,52518.2,249,15.0,0.339,0.2547,0,40,0.5867,3534,1.8,0
88505.94,450,85282.43,256,6.3,0.4024,0.8373,0,106,0.1803,2893,6.11,0
39139.26,405,15109.6,50,25.1,0.8301,0.6512,0,62,0.9687,437,13.27,1
58288.64,680,15831.9,149,25.1,0.4041,0.5535,1,90,0.94,3423,13.32,1
46952.94,483,22782.14,104,22.4,0.9949,0.9839,0,8,0.0957,3648,8.72,0
54922.89,379,10752.25,291,0.8,0.0715,0.4646,0,10,0.9216,3303,29.94,1
45222.36,340,89376.36,17,28.2,0.2912,0.1983,1,235,0.1835,1146,11.93,1
34707.22,751,20191.42,154,23.5,0.4332,0.2417,0,277,0.2223,2306,1.94,0
140851.65,566,10782.23,191,18.5,0.6127,0.9866,0,113,0.7382,922,4.69,0
148869.84,805,22117.32,56,4.8,0.5726,0.8222,0,25,0.2985,3164,17.33,0
36307.02,740,73260.0,243,11.9,0.3311,0.1716,0,284,0.6445,1458,29.34,1
54420.75,682,7222.52,12,15.2,0.5461,0.3014,1,254,0.9937,3087,12.97,0
42054.0,310,68185.2,64,17.0,0.8424,0.1718,1,96,0.7716,1522,23.52,0
134675.17,543,63871.17,155,7.8,0.5724,0.0346,0,81,0.3485,789,8.17,1
144462.58,550,38964.48,32,4.6,0.3742,0.652,0,31,0.1135,3624,22.15,0
56878.39,334,26473.45,219,17.4,0.8132,0.8085,1,107,0.6238,3093,23.5,1
41086.16,552,42440.85,95,17.8,0.1323,0.8118,1,289,0.7466,2206,29.99,1
36422.33,575,76502.57,58,4.9,0.5798,0.4443,0,202,0.3131,3583,18.74,0
143679.25,420,18551.08,266,12.0,0.0753,0.4598,0,143,0.1601,61,12.13,0
132705.35,395,58803.94,241,10.3,0.986,0.0978,1,203,0.4463,2880,7.64,0
50175.49,710,17170.34,228,25.6,0.2741,0.3185,0,261,0.6296,1633,8.3,1
137741.81,326,89583.84,229,3.6,0.8087,0.2286,1,82,0.6598,3602,16.46,1
133692.79,576,10803.02,97,21.2,0.0628,0.6911,0,182,0.0099,386,8.86,0
38144.62,407,33453.71,353,25.2,0.5174,0.4416,0,237,0.6377,1069,14.52,0
68667.03,557,86697.11,90,29.1,0.5017,0.2363,0,165,0.7004,2211,23.95,1
115673.99,307,33738.56,289,14.5,0.0414,0.4927,0,295,0.1983,856,26.54,0
96558.52,740,38657.56,195,26.2,0.9428,0.1659,0,278,0.6655,1775,8.97,0
63360.66,815,79632.96,195,22.1,0.5304,0.8295,0,165,0.6995,2911,24.02,1
122509.69,318,75267.33,148,11.9,0.1253,0.5845,1,157,0.924,3532,23.62,0
115824.8,382,79644.88,212,5.1,0.159,0.1836,0,55,0.5333,1445,22.15,0
102631.84,472,76908.63,165,13.4,0.5525,0.1887,0,93,0.6461,372,25.68,1
41128.28,580,13283.0,303,17.2,0.594,0.7881,0,214,0.3944,3406,21.12,1
73288.21,300,29916.24,187,24.8,0.0526,0.5807,0,95,0.0668,3425,9.27,1
113232.94,376,9740.71,55,17.2,0.2456,0.763,0,91,0.1345,1221,25.25,1
143452.9,527,41320.54,14,20.8,0.4199,0.0213,0,237,0.4859,153,10.29,1
34416.65,728,83940.58,40,14.2,0.4359,0.1298,0,270,0.7132,1450,1.3,0
49674.99,477,23989.09,228,2.7,0.8262,0.659,0,57,0.2056,3553,26.7,0
34906.61,565,31895.86,59,28.9,0.2997,0.9387,0,200,0.349,3347,9.34,0
45561.56,482,49072.59,349,26.8,0.5234,0.4766,0,17,0.422,2837,7.04,1
58001.27,346,82785.0,231,24.3,0.4734,0.8583,1,282,0.4414,355,25.24,1
100014.45,493,21381.37,105,1.2,0.1687,0.5604,0,137,0.7715,319,23.29,1
54926.87,738,79185.96,112,15.0,0.3887,0.2555,0,6,0.1655,3581,9.51,0
116896.45,687,84996.34,82,12.5,0.5678,0.2809,0,102,0.5157,3007,21.48,1
21571.43,303,61583.91,128,15.0,0.3372,0.8856,1,138,0.1744,1601,22.06,1
121429.88,316,84346.76,28,17.4,0.2204,0.5336,1,219,0.0499,2002,25.55,0
115815.1,600,26102.25,270,28.7,0.5226,0.2758,0,203,0.7277,338,16.72,1
104737.28,659,88454.68,143,26.9,0.8491,0.1314,0,120,0.4041,3315,27.14,0
67806.59,604,88815.46,56,15.6,0.8165,0.7465,0,31,0.1492,1948,27.81,1
129606.03,311,78821.74,169,10.0,0.6975,0.6498,0,198,0.0204,968,11.54,0
75692.61,645,90445.4,128,21.2,0.4442,0.9148,0,126,0.2113,1624,15.01,0
47428.74,714,49745.3,73,16.4,0.1356,0.7349,0,244,0.9112,2632,9.16,1
22098.81,824,47951.59,343,15.2,0.3291,0.5024,0,24,0.3872,3078,6.95,0
59608.39,473,71155.68,328,26.1,0.5037,0.4816,0,162,0.7988,2612,10.36,1
107196.94,609,59245.16,83,24.9,0.6945,0.0587,0,288,0.4226,2868,23.18,0
72191.45,753,7825.26,212,6.2,0.8389,0.7625,0,84,0.5779,2770,26.99,1
44915.52,481,77840.08,272,25.2,0.0801,0.9952,0,82,0.4905,2302,5.46,0
145550.82,508,78398.43,131,13.9,0.4575,0.9144,1,217,0.8224,1262,18.71,1
96350.59,461,7869.67,314,16.1,0.9537,0.2344,0,122,0.9576,1239,20.93,1
110002.77,415,31816.31,301,18.3,0.4185,0.0268,0,92,0.0635,1393,24.77,0
20258.93,564,99642.24,283,4.9,0.9993,0.232,0,143,0.6587,1005,24.54,0
121765.3,377,49261.3,287,3.3,0.4715,0.86,1,193,0.9538,1111,20.24,1
64686.18,840,60090.34,38,3.1,0.6505,0.2526,0,73,0.9013,2679,15.82,1
45962.71,759,78597.51,70,14.3,0.9369,0.9773,0,153,0.0425,3604,2.39,1
101783.5,332,54170.23,45,13.6,0.4021,0.5287,0,213,0.5503,2668,26.23,1
58889.16,839,35993.65,27,19.8,0.0192,0.1473,0,297,0.9659,2315,6.33,1
102074.96,390,12149.89,288,0.1,0.9371,0.6854,0,198,0.8586,703,24.19,1
37216.12,333,55386.46,20,7.2,0.12,0.0568,0,90,0.9943,1726,6.64,0
54393.14,575,25742.49,316,11.4,0.651,0.6419,0,268,0.6805,3585,15.05,1
43223.55,602,81998.11,348,4.3,0.1623,0.8769,1,10,0.5856,640,28.75,1
52323.72,487,57375.37,148,17.1,0.4051,0.8164,0,128,0.61,2659,23.07,1
139377.8,600,28016.89,174,4.0,0.7649,0.6897,1,182,0.2223,3130,13.32,0
30290.69,845,82439.49,200,23.4,0.2784,0.0163,0,205,0.8271,1115,25.37,0
91081.97,421,38466.43,303,13.6,0.4984,0.5178,1,205,0.4111,810,28.86,1
24997.25,712,81645.73,321,23.3,0.9702,0.4078,0,67,0.3728,1272,17.44,0
138478.23,478,17814.4,37,28.5,0.186,0.5244,1,211,0.5637,528,1.32,1
29447.29,764,95119.63,303,17.5,0.1769,0.8925,0,80,0.588,3020,18.49,0
91261.01,520,35458.55,295,22.0,0.8652,0.3998,0,254,0.4509,768,11.79,0
21606.45,424,28470.61,280,5.2,0.5233,0.8669,1,127,0.0956,820,18.49,0
146886.27,386,19702.0,76,12.1,0.0293,0.8968,0,26,0.6524,2697,21.25,0
39083.23,368,95875.48,168,22.2,0.6613,0.8529,0,289,0.0707,1231,4.43,0
125498.56,807,35532.73,337,25.3,0.4701,0.0332,0,223,0.6444,3412,20.47,1
116496.77,438,33200.89,17,9.9,0.9696,0.649,1,94,0.2335,3407,7.73,0
82982.3,736,45670.18,64,18.7,0.261,0.9057,0,292,0.9402,3389,23.53,0
147269.6,334,66658.32,201,12.1,0.1317,0.0043,0,187,0.246,12,14.01,0
33065.53,838,45908.28,182,29.3,0.1529,0.7645,0,149,0.8496,28,9.98,0
59955.97,563,16449.02,95,9.5,0.9644,0.6566,0,162,0.8504,398,1.37,1
84462.85,473,11961.09,191,1.9,0.419,0.7576,0,92,0.966,601,21.16,0
116747.41,372,61124.7,276,14.5,0.21,0.0403,1,95,0.8104,3489,29.89,1
78312.01,300,79074.42,264,12.9,0.4439,0.9588,1,66,0.7745,1292,29.61,0
135031.15,781,44286.19,51,23.3,0.6083,0.7864,0,286,0.8533,1464,3.61,0
144931.77,470,87068.41,315,10.4,0.268,0.3835,0,19,0.605,301,17.19,1
20189.23,654,56737.86,52,21.9,0.8078,0.321,0,134,0.2712,3280,18.96,0
52353.93,419,92573.42,36,19.4,0.8213,0.0027,1,126,0.8923,3282,1.37,1
136062.5,420,56259.74,21,29.8,0.2486,0.9231,0,77,0.1782,3295,16.65,0
96513.63,703,78049.82,32,7.2,0.3717,0.8208,0,143,0.6283,2841,22.57,0
89443.17,312,19397.42,176,4.7,0.6978,0.0905,0,145,0.692,2906,18.41,0
113908.74,650,73479.13,79,6.0,0.9325,0.6049,0,135,0.85,2061,27.33,0
119071.32,742,51301.29,270,21.6,0.6051,0.483,0,87,0.041,2784,21.75,0
99967.37,588,87237.01,52,2.8,0.6807,0.9105,0,194,0.1003,1374,16.58,0
92914.04,651,20485.89,216,7.2,0.6581,0.1114,0,17,0.2953,1863,24.16,0
40661.19,318,34786.25,319,27.1,0.6781,0.476,0,187,0.7112,1214,14.93,0
122694.71,844,69495.13,359,23.2,0.9185,0.8954,0,33,0.2893,3056,3.13,0
64064.6,549,59775.01,227,26.3,0.4859,0.3875,0,209,0.1798,1339,21.39,0
139970.38,672,27048.47,18,4.1,0.3844,0.7399,0,67,0.374,3330,17.11,0
48090.64,697,54108.98,36,9.9,0.8126,0.3934,1,203,0.2387,3397,1.24,1
115021.42,389,66463.04,231,8.0,0.008,0.545,1,111,0.5866,2427,4.43,1
124714.23,542,65713.98,85,10.9,0.0233,0.2623,1,103,0.7674,1885,22.95,1
110494.79,675,26970.2,69,17.2,0.8244,0.9692,1,274,0.4304,545,26.03,1
139240.09,804,93772.25,350,9.7,0.8113,0.9815,0,71,0.0438,1171,22.67,0
56597.07,592,92944.24,127,15.4,0.1244,0.0163,0,281,0.5952,1425,19.25,1
56841.16,589,77398.46,215,29.4,0.1569,0.1679,0,190,0.1494,2021,18.88,1
110923.48,689,6146.8,221,3.1,0.42,0.1395,0,16,0.4476,1214,14.02,0
118510.03,715,6523.37,112,10.6,0.9943,0.366,0,37,0.3745,816,20.75,1
49951.93,392,45200.24,60,9.5,0.054,0.5266,0,192,0.1289,1048,9.76,1
96794.98,614,47022.08,147,1.7,0.3754,0.2642,0,110,0.0971,3325,10.28,0
139327.12,355,35335.2,247,3.7,0.9336,0.08,0,269,0.6372,2178,12.54,0
141774.82,714,60169.96,231,9.9,0.8852,0.5537,0,166,0.7135,2028,8.65,0
79800.79,307,40554.26,251,1.5,0.1857,0.2429,0,245,0.8476,3283,22.2,1
51766.89,306,81542.52,63,16.9,0.1639,0.6035,1,124,0.217,3483,24.7,0
98481.57,790,25206.64,80,6.3,0.9983,0.4049,0,96,0.8686,547,10.34,0
126012.03,771,40725.9,315,19.6,0.2583,0.4393,0,82,0.2238,2192,26.16,0
26075.43,544,70171.0,23,17.3,0.2514,0.9916,1,97,0.228,3271,6.08,0
37979.01,604,51991.18,48,18.1,0.5253,0.8895,1,248,0.3314,1316,26.0,1
54934.77,650,17049.58,211,1.7,0.926,0.3236,0,36,0.2017,906,4.61,1
128203.98,591,98544.73,121,20.2,0.1843,0.7584,0,78,0.9136,2019,14.03,1
46487.76,377,44345.91,271,21.0,0.0338,0.3984,0,245,0.0283,3288,13.85,1
66995.81,543,40952.95,29,10.1,0.3132,0.6239,0,70,0.6302,348,22.11,1
81479.18,604,74152.83,79,26.9,0.2702,0.6754,0,243,0.7815,1503,15.68,1
74632.24,680,59071.59,13,25.3,0.4297,0.1599,0,126,0.7066,782,24.34,1
66387.92,713,88888.63,146,28.4,0.7289,0.2827,0,162,0.595,2645,18.0,1
140290.49,796,76113.35,289,21.2,0.8421,0.5982,0,260,0.4272,2414,22.46,0
125802.79,314,87343.66,317,21.1,0.6618,0.1429,0,224,0.2966,523,4.82,1
96762.09,690,14635.78,63,4.7,0.5481,0.7039,0,39,0.6605,428,10.56,1
141262.13,533,28890.39,14,21.0,0.1825,0.4504,0,84,0.1375,791,24.68,0
111415.87,611,94209.45,165,5.2,0.8895,0.637,0,237,0.7465,2852,15.26,0
120665.66,838,18427.66,77,6.2,0.5259,0.546,0,169,0.6573,3473,9.41,1
26431.87,378,98807.71,114,20.9,0.2554,0.6424,1,240,0.7476,2356,18.38,0
145909.92,700,7327.63,359,9.7,0.4284,0.4438,0,199,0.1928,2779,16.71,0
131321.09,755,19645.7,214,24.1,0.0507,0.543,0,73,0.4172,1574,12.62,1
74430.31,664,90582.49,242,20.5,0.4064,0.2778,0,268,0.947,1321,10.51,0
135500.77,660,14488.23,100,7.6,0.431,0.0057,1,269,0.4464,2135,23.82,1
89024.08,435,32661.16,41,10.7,0.4147,0.3529,1,79,0.1751,1052,25.99,1
120079.23,783,93630.57,14,4.3,0.848,0.2017,0,274,0.9981,70,15.86,1
61376.06,781,87389.98,44,13.6,0.9583,0.4082,1,153,0.8099,1097,5.46,1
103588.41,362,21469.05,182,21.9,0.5406,0.7359,1,143,0.7467,871,8.8,1
95904.63,743,65607.15,322,14.3,0.4848,0.8446,0,295,0.8776,553,25.38,1
39871.35,575,15404.01,197,11.7,0.2703,0.0132,0,22,0.464,1450,22.85,1
109869.21,606,98846.43,19,17.2,0.4983,0.6392,0,129,0.6768,3639,10.77,0
118964.89,346,18333.8,233,0.0,0.7172,0.251,1,23,0.8014,369,11.26,1
146744.44,443,36551.74,155,18.3,0.871,0.4686,0,79,0.0409,395,17.34,0
79778.72,592,55596.09,247,10.9,0.3653,0.9486,0,35,0.5135,1743,22.4,0
109275.66,462,24139.33,268,15.7,0.7239,0.8391,0,267,0.8738,2853,15.91,0
33782.76,730,20121.48,343,23.0,0.1683,0.8915,1,185,0.7226,1544,21.78,0
41547.03,730,84671.15,161,27.8,0.2098,0.8493,0,2,0.3839,745,25.46,1
145658.84,388,40295.39,283,27.7,0.7982,0.0903,0,77,0.2949,601,26.7,0
126821.3,619,44360.35,292,17.8,0.0234,0.4204,1,69,0.4602,592,7.38,0
78540.3,814,94854.78,25,29.4,0.8839,0.228,0,294,0.0566,2902,24.56,0
75693.73,579,87927.5,289,18.8,0.448,0.6711,0,239,0.9844,2380,10.37,1
101525.59,755,44968.33,172,9.4,0.5933,0.0774,0,279,0.5408,2808,2.15,0
47317.02,826,11299.35,310,1.9,0.4941,0.0581,0,190,0.5099,2493,23.1,0
41794.27,515,53025.16,293,15.4,0.411,0.5251,0,9,0.6852,1633,3.3,1
71889.26,411,22138.64,335,23.6,0.6026,0.632,1,46,0.5472,3307,16.86,1
93719.42,835,66139.66,347,23.5,0.0983,0.767,0,14,0.6489,2001,1.2,1
112984.92,337,87942.25,36,13.6,0.132,0.481,1,285,0.144,2267,18.59,1
55737.12,823,67961.59,235,19.8,0.6075,0.4541,1,162,0.0442,2011,10.51,0
73789.54,831,79379.36,127,29.9,0.191,0.3543,0,250,0.4423,3030,3.95,1
124700.98,523,14514.25,180,10.2,0.0427,0.8442,0,17,0.3575,2637,3.71,0
98455.53,527,54074.94,155,7.9,0.3112,0.9819,0,54,0.9719,1276,2.85,0
143626.6,404,76491.56,128,29.3,0.7933,0.8508,1,275,0.9905,467,10.4,1
126487.61,846,62165.35,31,17.5,0.4379,0.8727,0,276,0.0534,3615,5.12,0
59331.91,573,38930.25,274,8.8,0.412,0.473,0,13,0.915,950,24.76,1
131309.22,605,82368.34,45,13.0,0.9376,0.6132,0,256,0.506,854,26.19,1
142837.43,674,48035.57,94,18.0,0.7033,0.1473,0,54,0.509,2292,23.45,1
24906.96,390,36485.54,200,27.7,0.6619,0.6425,0,117,0.2266,1230,3.62,0
115730.44,370,57249.07,332,22.2,0.5375,0.5831,0,13,0.9467,850,9.7,0
130052.67,560,41933.74,74,10.4,0.6322,0.3567,0,43,0.9216,1995,8.76,0
140781.41,417,45346.0,238,0.1,0.0131,0.1616,1,263,0.6644,1657,17.37,1
128436.79,593,89667.83,62,6.8,0.7632,0.8378,0,198,0.6991,240,21.45,1
93118.85,798,82031.82,159,0.8,0.9962,0.5915,0,65,0.536,1183,20.27,0
146242.15,329,82131.24,229,28.9,0.6344,0.9692,0,295,0.726,2397,12.15,0
35154.76,493,44483.53,243,13.8,0.5998,0.3776,0,223,0.9525,7,5.05,1
71240.32,546,31399.06,28,4.0,0.849,0.128,0,113,0.2687,2411,16.78,1
